# energy (eV)    P(omega), $W_{\text{p}}/W$ = 0.50, $h/W$ = 0.60, $d/W$ = 0.20, x/W = 0.0, $E_{\rm e}$ = 200 keV
0.0100000000	0.0024920632
0.0107130000	0.0026153534
0.0114259000	0.0027415503
0.0121389000	0.0028704038
0.0128518000	0.0030016836
0.0135648000	0.0031351829
0.0142778000	0.0032707074
0.0149907000	0.0034080799
0.0157037000	0.0035471363
0.0164166000	0.0036877223
0.0171296000	0.0038296995
0.0178425000	0.0039729263
0.0185555000	0.0041172838
0.0192685000	0.0042626546
0.0199814000	0.0044089245
0.0206944000	0.0045559901
0.0214073000	0.0047037550
0.0221203000	0.0048521248
0.0228333000	0.0050010126
0.0235462000	0.0051503327
0.0242592000	0.0053000094
0.0249721000	0.0054499613
0.0256851000	0.0056001269
0.0263981000	0.0057504293
0.0271110000	0.0059008101
0.0278240000	0.0060512042
0.0285369000	0.0062015543
0.0292499000	0.0063518056
0.0299629000	0.0065019039
0.0306758000	0.0066517982
0.0313888000	0.0068014426
0.0321017000	0.0069507868
0.0328147000	0.0070997898
0.0335276000	0.0072484138
0.0342406000	0.0073966110
0.0349536000	0.0075443462
0.0356665000	0.0076915823
0.0363795000	0.0078382850
0.0370924000	0.0079844241
0.0378054000	0.0081299635
0.0385184000	0.0082748731
0.0392313000	0.0084191290
0.0399443000	0.0085626990
0.0406572000	0.0087055566
0.0413702000	0.0088476804
0.0420832000	0.0089890471
0.0427961000	0.0091296271
0.0435091000	0.0092694068
0.0442220000	0.0094083595
0.0449350000	0.0095464708
0.0456479000	0.0096837193
0.0463609000	0.0098200889
0.0470739000	0.0099555634
0.0477868000	0.0100901220
0.0484998000	0.0102237571
0.0492127000	0.0103564494
0.0499257000	0.0104881905
0.0506387000	0.0106189611
0.0513516000	0.0107487541
0.0520646000	0.0108775564
0.0527775000	0.0110053577
0.0534905000	0.0111321495
0.0542035000	0.0112579218
0.0549164000	0.0113826664
0.0556294000	0.0115063760
0.0563423000	0.0116290413
0.0570553000	0.0117506544
0.0577683000	0.0118712151
0.0584812000	0.0119907086
0.0591942000	0.0121091409
0.0599071000	0.0122264940
0.0606201000	0.0123427729
0.0613330000	0.0124579747
0.0620460000	0.0125720878
0.0627590000	0.0126851178
0.0634719000	0.0127970552
0.0641849000	0.0129079021
0.0648978000	0.0130176579
0.0656108000	0.0131263143
0.0663238000	0.0132338739
0.0670367000	0.0133403412
0.0677497000	0.0134457089
0.0684626000	0.0135499794
0.0691756000	0.0136531530
0.0698886000	0.0137552283
0.0706015000	0.0138562100
0.0713145000	0.0139560947
0.0720274000	0.0140548853
0.0727404000	0.0141525890
0.0734534000	0.0142491968
0.0741663000	0.0143447185
0.0748793000	0.0144391552
0.0755922000	0.0145325086
0.0763052000	0.0146247831
0.0770181000	0.0147159799
0.0777311000	0.0148060990
0.0784441000	0.0148951506
0.0791570000	0.0149831394
0.0798700000	0.0150700581
0.0805829000	0.0151559221
0.0812959000	0.0152407294
0.0820089000	0.0153244854
0.0827218000	0.0154071968
0.0834348000	0.0154888663
0.0841477000	0.0155694962
0.0848607000	0.0156490951
0.0855737000	0.0157276672
0.0862866000	0.0158052146
0.0869996000	0.0158817491
0.0877125000	0.0159572730
0.0884255000	0.0160317879
0.0891384000	0.0161053052
0.0898514000	0.0161778263
0.0905644000	0.0162493586
0.0912773000	0.0163199052
0.0919903000	0.0163894802
0.0927032000	0.0164580807
0.0934162000	0.0165257171
0.0941292000	0.0165923961
0.0948421000	0.0166581205
0.0955551000	0.0167229037
0.0962680000	0.0167867459
0.0969810000	0.0168496528
0.0976940000	0.0169116333
0.0984069000	0.0169726960
0.0991199000	0.0170328469
0.0998328000	0.0170920893
